size,run,elapsed_ns,mbps,cycles,cpb
{
  "summary": [
32768,85,16387569,381.39,55717772,8.50e+00
32768,86,16394859,381.22,55742558,8.51e+00
32768,87,16368359,381.83,55652390,8.49e+00
32768,88,16347679,382.32,55582044,8.48e+00
32768,89,16978179,368.12,57725846,8.81e+00
32768,90,16420369,380.62,55829257,8.52e+00
32768,91,16397179,381.16,55750345,8.51e+00
32768,92,16685279,374.58,56730020,8.66e+00
32768,93,16962969,368.45,57674098,8.80e+00
32768,94,16883759,370.18,57404852,8.76e+00
32768,95,16827689,371.41,57214146,8.73e+00
32768,96,16793219,372.17,57096948,8.71e+00
32768,97,16390009,381.33,55725899,8.50e+00
32768,98,16401519,381.06,55765168,8.51e+00
32768,99,16888269,370.08,57420152,8.76e+00
    {
      "size": 32768,
      "runs": 100,
      "mbps_mean": 348.37,
      "mbps_stddev": 68.17,
      "mbps_median": 379.66,
      "cpb_mean": 9.93e+00,
      "cpb_stddev": 3.24e+00,
      "cpb_median": 8.54e+00
    }
  ]
}
